"x","y","z","facecolor","i","j","k"
"-183.1230010986328","7.0","43.31740188598633","rgb(184,222,41)","378","374","377"
"-177.1199951171875","7.0","40.47850036621094","rgb(147,215,65)","373","376","374"
"-177.1199951171875","43.0","40.47850036621094","rgb(147,215,65)","378","375","374"
"-183.1230010986328","43.0","43.31740188598633","rgb(231,228,25)","379","380","377"
"-187.8209991455078","43.0","-21.675199508666992","rgb(231,228,25)","381","377","380"
"-196.93299865722656","43.0","-29.89150047302246","rgb(205,225,29)","376","379","377"
"","","","rgb(205,225,29)","381","378","377"
"","","","rgb(253,231,37)","382","383","380"
"","","","rgb(253,231,37)","384","380","383"
"","","","rgb(244,230,30)","379","382","380"
"","","","rgb(244,230,30)","384","381","380"
"","","","rgb(253,231,37)","385","386","383"
"","","","rgb(253,231,37)","387","383","386"
"","","","rgb(253,231,37)","382","385","383"
"","","","rgb(253,231,37)","387","384","383"
"","","","rgb(231,228,25)","388","389","386"
"","","","rgb(231,228,25)","390","386","389"
"","","","rgb(244,230,30)","385","388","386"
"","","","rgb(244,230,30)","390","387","386"
"","","","rgb(184,222,41)","391","392","389"
"","","","rgb(184,222,41)","393","389","392"
"","","","rgb(205,225,29)","388","391","389"
"","","","rgb(205,225,29)","393","390","389"
"","","","rgb(119,209,83)","394","395","392"
"","","","rgb(119,209,83)","396","392","395"
"","","","rgb(147,215,65)","391","394","392"
"","","","rgb(147,215,65)","396","393","392"
"","","","rgb(58,186,118)","397","398","395"
"","","","rgb(58,186,118)","399","395","398"
"","","","rgb(78,195,107)","394","397","395"
"","","","rgb(78,195,107)","399","396","395"
"","","","rgb(30,155,138)","400","401","398"
"","","","rgb(33,166,133)","399","398","401"
"","","","rgb(30,155,138)","402","400","398"
"","","","rgb(33,166,133)","397","402","398"
"","","","rgb(36,134,142)","403","401","400"
"","","","rgb(30,156,137)","404","399","401"
"","","","rgb(37,133,142)","405","404","401"
"","","","rgb(41,123,142)","405","401","403"
"","","","rgb(36,134,142)","403","400","402"
"","","","rgb(30,156,137)","406","402","397"
"","","","rgb(36,134,142)","407","402","406"
"","","","rgb(40,124,142)","407","403","402"
"","","","rgb(59,187,117)","337","397","394"
"","","","rgb(30,156,137)","408","406","397"
"","","","rgb(33,166,133)","337","408","397"
"","","","rgb(124,210,80)","334","394","391"
"","","","rgb(78,195,107)","334","337","394"
"","","","rgb(186,222,40)","333","391","388"
"","","","rgb(144,215,67)","333","334","391"
"","","","rgb(231,228,25)","332","388","385"
"","","","rgb(200,224,32)","332","333","388"
"","","","rgb(246,230,32)","331","385","382"
"","","","rgb(234,229,26)","331","332","385"
"","","","rgb(239,229,28)","330","382","379"
"","","","rgb(241,229,29)","330","331","382"
"","","","rgb(205,225,29)","329","379","376"
"","","","rgb(226,228,24)","329","330","379"
"","","","rgb(147,215,65)","328","376","373"
"","","","rgb(181,222,43)","328","329","376"
"","","","rgb(80,196,106)","327","373","363"
"","","","rgb(119,209,83)","327","328","373"
"","","","rgb(30,156,137)","367","409","363"
"","","","rgb(33,166,133)","325","363","409"
"","","","rgb(58,186,118)","325","327","363"
"","","","rgb(37,133,142)","368","409","367"
"","","","rgb(30,155,138)","325","409","410"
"","","","rgb(36,134,142)","411","410","409"
"","","","rgb(41,123,142)","368","411","409"
"","","","rgb(30,155,138)","326","325","410"
"","","","rgb(36,134,142)","411","326","410"
"","","","rgb(36,134,142)","407","406","408"
"","","","rgb(30,155,138)","339","408","337"
"","","","rgb(36,135,142)","340","408","339"
"","","","rgb(40,125,142)","340","407","408"
"","","","rgb(36,134,142)","324","323","326"
"","","","rgb(40,124,142)","324","326","411"
"","","","rgb(37,171,130)","352","349","347"
"","","","rgb(55,184,120)","348","412","351"
"","","","rgb(42,176,127)","413","351","412"
"","","","rgb(41,175,127)","414","351","413"
"","","","rgb(40,174,128)","414","352","351"
"","","","rgb(70,192,111)","415","412","348"
"","","","rgb(55,184,120)","415","413","412"
"","","","rgb(124,210,80)","416","348","353"
"","","","rgb(105,205,91)","416","415","348"
"","","","rgb(170,220,50)","417","353","354"
"","","","rgb(160,218,57)","417","416","353"
"","","","rgb(200,224,32)","418","354","355"
"","","","rgb(197,224,33)","418","417","354"
"","","","rgb(208,225,28)","418","355","356"
"","","","rgb(200,224,32)","419","356","357"
"","","","rgb(213,226,26)","419","418","356"
"","","","rgb(170,220,50)","420","357","358"
"","","","rgb(197,224,33)","420","419","357"
"","","","rgb(124,210,80)","421","358","359"
"","","","rgb(160,218,57)","421","420","358"
"","","","rgb(55,184,120)","361","422","359"
"","","","rgb(70,192,111)","423","359","422"
"","","","rgb(34,168,132)","347","350","424"
"","","","rgb(105,205,91)","423","421","359"
"","","","rgb(41,175,127)","425","422","361"
"","","","rgb(55,184,120)","426","423","422"
"","","","rgb(40,174,128)","425","426","422"
"","","","rgb(37,171,130)","347","424","275"
"","","","rgb(39,173,129)","362","425","361"
"","","","rgb(36,134,142)","369","366","372"
"","","","rgb(30,156,137)","427","372","371"
"","","","rgb(36,134,142)","428","372","427"
"","","","rgb(40,124,142)","369","372","428"
"","","","rgb(59,187,117)","429","371","375"
"","","","rgb(33,166,133)","430","371","429"
"","","","rgb(30,156,137)","427","371","430"
"","","","rgb(124,210,80)","431","375","378"
"","","","rgb(78,195,107)","429","375","431"
"","","","rgb(186,222,40)","432","378","381"
"","","","rgb(142,214,69)","431","378","432"
"","","","rgb(231,228,25)","433","381","384"
"","","","rgb(200,224,32)","432","381","433"
"","","","rgb(246,230,32)","434","384","387"
"","","","rgb(234,229,26)","433","384","434"
"","","","rgb(239,229,28)","435","387","390"
"","","","rgb(241,229,29)","434","387","435"
"","","","rgb(205,225,29)","436","390","393"
"","","","rgb(226,228,24)","435","390","436"
"","","","rgb(147,215,65)","437","393","396"
"","","","rgb(181,222,43)","436","393","437"
"","","","rgb(80,196,106)","438","396","399"
"","","","rgb(119,209,83)","437","396","438"
"","","","rgb(30,156,137)","404","439","399"
"","","","rgb(33,166,133)","440","399","439"
"","","","rgb(58,186,118)","438","399","440"
"","","","rgb(37,133,142)","405","439","404"
"","","","rgb(30,155,138)","441","440","439"
"","","","rgb(36,134,142)","442","441","439"
"","","","rgb(41,123,142)","442","439","405"
"","","","rgb(36,170,131)","443","444","413"
"","","","rgb(36,170,131)","414","413","444"
"","","","rgb(53,183,121)","415","443","413"
"","","","rgb(31,149,139)","445","446","444"
"","","","rgb(31,154,138)","447","444","446"
"","","","rgb(31,160,136)","443","445","444"
"","","","rgb(32,163,134)","448","444","447"
"","","","rgb(34,168,132)","414","444","448"
"","","","rgb(36,134,142)","449","446","445"
"","","","rgb(38,130,142)","449","450","446"
"","","","rgb(36,135,142)","451","446","450"
"","","","rgb(31,148,140)","452","447","446"
"","","","rgb(35,138,141)","452","446","451"
"","","","rgb(33,165,133)","440","445","443"
"","","","rgb(33,145,140)","453","454","445"
"","","","rgb(36,134,142)","455","445","454"
"","","","rgb(30,155,138)","440","453","445"
"","","","rgb(40,124,142)","455","449","445"
"","","","rgb(72,193,110)","438","443","415"
"","","","rgb(56,185,119)","438","440","443"
"","","","rgb(132,212,75)","437","415","416"
"","","","rgb(115,208,86)","437","438","415"
"","","","rgb(184,222,41)","436","416","417"
"","","","rgb(173,220,48)","436","437","416"
"","","","rgb(216,226,25)","435","417","418"
"","","","rgb(213,226,26)","435","436","417"
"","","","rgb(223,227,24)","434","418","419"
"","","","rgb(231,228,25)","434","435","418"
"","","","rgb(208,225,28)","433","419","420"
"","","","rgb(221,227,24)","433","434","419"
"","","","rgb(168,219,52)","432","420","421"
"","","","rgb(189,223,38)","432","433","420"
"","","","rgb(110,206,88)","431","421","423"
"","","","rgb(134,213,73)","431","432","421"
"","","","rgb(53,183,121)","426","456","423"
"","","","rgb(53,183,121)","429","423","456"
"","","","rgb(74,193,109)","429","431","423"
"","","","rgb(31,154,138)","457","458","456"
"","","","rgb(31,154,138)","459","456","458"
"","","","rgb(31,160,136)","460","457","456"
"","","","rgb(36,170,131)","426","460","456"
"","","","rgb(33,165,133)","459","429","456"
"","","","rgb(34,141,141)","461","458","457"
"","","","rgb(33,145,140)","459","458","430"
"","","","rgb(36,134,142)","428","430","458"
"","","","rgb(36,134,142)","461","462","458"
"","","","rgb(39,128,142)","463","458","462"
"","","","rgb(40,124,142)","428","458","463"
"","","","rgb(31,149,139)","464","457","460"
"","","","rgb(34,141,141)","464","461","457"
"","","","rgb(36,170,131)","465","460","426"
"","","","rgb(32,163,134)","466","460","467"
"","","","rgb(34,168,132)","465","467","460"
"","","","rgb(31,154,138)","468","460","466"
"","","","rgb(31,149,139)","464","460","468"
"","","","rgb(39,173,129)","425","465","426"
"","","","rgb(36,134,142)","455","454","453"
"","","","rgb(30,155,138)","441","453","440"
"","","","rgb(36,134,142)","442","453","441"
"","","","rgb(40,124,142)","442","455","453"
"","","","rgb(30,155,138)","459","430","429"
"","","","rgb(36,134,142)","428","427","430"
"","","","rgb(54,92,141)","469","470","411"
"","","","rgb(49,104,142)","324","411","470"
"","","","rgb(49,103,142)","368","469","411"
"","","","rgb(67,61,132)","471","472","470"
"","","","rgb(62,73,137)","473","470","472"
"","","","rgb(63,71,136)","469","471","470"
"","","","rgb(53,94,141)","473","324","470"
"","","","rgb(72,33,115)","474","475","472"
"","","","rgb(71,45,123)","476","472","475"
"","","","rgb(72,41,121)","471","474","472"
"","","","rgb(66,64,134)","476","473","472"
"","","","rgb(70,11,94)","477","478","475"
"","","","rgb(72,22,104)","479","475","478"
"","","","rgb(71,17,100)","474","477","475"
"","","","rgb(72,38,119)","479","476","475"
"","","","rgb(68,1,84)","480","481","478"
"","","","rgb(70,7,90)","482","478","481"
"","","","rgb(68,2,86)","477","480","478"
"","","","rgb(71,19,101)","482","479","478"
"","","","rgb(69,4,87)","483","484","481"
"","","","rgb(69,5,89)","485","481","484"
"","","","rgb(68,1,84)","480","483","481"
"","","","rgb(70,8,92)","485","482","481"
"","","","rgb(71,19,101)","486","487","484"
"","","","rgb(71,16,99)","488","484","487"
"","","","rgb(70,11,94)","483","486","484"
"","","","rgb(70,10,93)","488","485","484"
"","","","rgb(72,33,115)","486","489","487"
"","","","rgb(72,36,117)","490","487","489"
"","","","rgb(72,24,106)","490","488","487"
"","","","rgb(67,61,132)","491","492","489"
"","","","rgb(66,63,133)","493","489","492"
"","","","rgb(72,41,121)","486","491","489"
"","","","rgb(71,46,124)","493","490","489"
"","","","rgb(49,103,142)","405","403","492"
"","","","rgb(53,94,141)","494","492","403"
"","","","rgb(54,92,141)","495","405","492"
"","","","rgb(63,71,136)","491","495","492"
"","","","rgb(62,74,137)","494","493","492"
"","","","rgb(48,105,142)","407","494","403"
"","","","rgb(49,103,142)","442","405","495"
"","","","rgb(63,71,136)","496","495","491"
"","","","rgb(54,92,141)","442","495","496"
"","","","rgb(72,41,121)","497","491","486"
"","","","rgb(67,61,132)","496","491","497"
"","","","rgb(71,17,100)","498","486","483"
"","","","rgb(72,33,115)","497","486","498"
"","","","rgb(68,2,86)","499","483","480"
"","","","rgb(70,11,94)","498","483","499"
"","","","rgb(68,1,84)","500","480","477"
"","","","rgb(68,1,84)","499","480","500"
"","","","rgb(70,11,94)","501","477","474"
"","","","rgb(69,4,87)","500","477","501"
"","","","rgb(72,32,113)","502","474","471"
"","","","rgb(71,19,101)","501","474","502"
"","","","rgb(67,61,132)","503","471","469"
"","","","rgb(71,42,122)","502","471","503"
"","","","rgb(54,92,141)","504","469","368"
"","","","rgb(63,71,136)","503","469","504"
"","","","rgb(49,103,142)","504","368","369"
"","","","rgb(48,106,142)","319","324","473"
"","","","rgb(61,77,138)","505","473","476"
"","","","rgb(52,97,141)","505","319","473"
"","","","rgb(70,51,127)","506","476","479"
"","","","rgb(64,70,136)","506","505","476"
"","","","rgb(72,29,111)","507","479","482"
"","","","rgb(71,45,123)","507","506","479"
"","","","rgb(71,17,100)","508","482","485"
"","","","rgb(72,28,110)","508","507","482"
"","","","rgb(71,16,99)","509","485","488"
"","","","rgb(71,19,101)","509","508","485"
"","","","rgb(72,24,106)","510","488","490"
"","","","rgb(72,20,103)","510","509","488"
"","","","rgb(71,44,122)","511","490","493"
"","","","rgb(72,33,115)","511","510","490"
"","","","rgb(64,69,136)","512","493","494"
"","","","rgb(69,53,129)","512","511","493"
"","","","rgb(52,97,141)","513","494","407"
"","","","rgb(60,79,138)","513","512","494"
"","","","rgb(47,107,142)","340","513","407"
"","","","rgb(50,101,142)","514","319","505"
"","","","rgb(40,125,142)","515","320","319"
"","","","rgb(41,121,142)","516","515","319"
"","","","rgb(45,112,142)","514","516","319"
"","","","rgb(62,74,137)","517","505","506"
"","","","rgb(57,85,140)","517","514","505"
"","","","rgb(70,51,127)","518","506","507"
"","","","rgb(67,61,132)","518","517","506"
"","","","rgb(72,33,115)","519","507","508"
"","","","rgb(72,41,121)","519","518","507"
"","","","rgb(72,24,106)","520","508","509"
"","","","rgb(72,29,111)","520","519","508"
"","","","rgb(72,23,105)","521","509","510"
"","","","rgb(72,24,106)","521","520","509"
"","","","rgb(72,33,115)","522","510","511"
"","","","rgb(72,26,108)","523","521","510"
"","","","rgb(72,29,111)","522","523","510"
"","","","rgb(70,51,127)","524","511","512"
"","","","rgb(72,41,121)","524","522","511"
"","","","rgb(62,74,137)","525","512","513"
"","","","rgb(67,61,132)","525","524","512"
"","","","rgb(50,101,142)","526","513","340"
"","","","rgb(57,85,140)","526","525","513"
"","","","rgb(45,112,142)","527","526","340"
"","","","rgb(41,121,142)","341","527","340"
"","","","rgb(39,128,142)","321","320","515"
"","","","rgb(40,125,142)","528","515","516"
"","","","rgb(39,126,142)","528","321","515"
"","","","rgb(44,114,142)","529","516","514"
"","","","rgb(40,125,142)","528","516","529"
"","","","rgb(56,89,140)","530","514","517"
"","","","rgb(44,114,142)","531","529","514"
"","","","rgb(48,106,142)","530","531","514"
"","","","rgb(68,57,131)","532","517","518"
"","","","rgb(60,80,139)","533","530","517"
"","","","rgb(66,65,134)","532","533","517"
"","","","rgb(72,38,119)","534","518","519"
"","","","rgb(71,46,124)","535","532","518"
"","","","rgb(72,40,120)","534","535","518"
"","","","rgb(72,32,113)","534","519","520"
"","","","rgb(72,27,109)","536","520","521"
"","","","rgb(72,31,112)","536","534","520"
"","","","rgb(72,27,109)","537","521","523"
"","","","rgb(72,28,110)","538","521","537"
"","","","rgb(72,28,110)","536","521","538"
"","","","rgb(72,32,113)","539","523","522"
"","","","rgb(72,28,110)","540","537","523"
"","","","rgb(72,31,112)","539","540","523"
"","","","rgb(72,38,119)","541","522","524"
"","","","rgb(72,35,116)","539","522","541"
"","","","rgb(68,57,131)","542","524","525"
"","","","rgb(72,40,120)","543","541","524"
"","","","rgb(71,46,124)","542","543","524"
"","","","rgb(60,80,139)","544","525","526"
"","","","rgb(66,65,134)","544","542","525"
"","","","rgb(44,114,142)","545","526","527"
"","","","rgb(44,114,142)","545","546","526"
"","","","rgb(48,106,142)","547","526","546"
"","","","rgb(56,89,140)","547","544","526"
"","","","rgb(41,123,142)","545","527","341"
"","","","rgb(36,134,142)","343","341","338"
"","","","rgb(40,125,142)","548","545","341"
"","","","rgb(37,131,142)","343","548","341"
"","","","rgb(40,124,142)","284","546","545"
"","","","rgb(48,106,142)","549","547","546"
"","","","rgb(44,114,142)","550","549","546"
"","","","rgb(40,125,142)","286","550","546"
"","","","rgb(39,126,142)","284","286","546"
"","","","rgb(39,126,142)","548","284","545"
"","","","rgb(72,36,117)","551","541","543"
"","","","rgb(72,36,117)","551","539","541"
"","","","rgb(71,46,124)","552","543","542"
"","","","rgb(72,40,120)","553","543","552"
"","","","rgb(72,36,117)","554","543","553"
"","","","rgb(72,36,117)","554","551","543"
"","","","rgb(66,65,134)","555","542","544"
"","","","rgb(68,57,131)","552","542","555"
"","","","rgb(60,80,139)","555","544","547"
"","","","rgb(56,89,140)","555","547","549"
"","","","rgb(40,125,142)","556","529","531"
"","","","rgb(39,127,142)","556","528","529"
"","","","rgb(48,106,142)","557","531","530"
"","","","rgb(44,114,142)","558","531","557"
"","","","rgb(40,124,142)","559","531","558"
"","","","rgb(39,126,142)","559","556","531"
"","","","rgb(56,89,140)","557","530","533"
"","","","rgb(66,65,134)","560","533","532"
"","","","rgb(60,80,139)","557","533","560"
"","","","rgb(71,46,124)","561","532","535"
"","","","rgb(68,57,131)","560","532","561"
"","","","rgb(72,36,117)","562","535","534"
"","","","rgb(72,40,120)","563","561","535"
"","","","rgb(72,36,117)","564","563","535"
"","","","rgb(72,36,117)","562","564","535"
"","","","rgb(72,33,115)","536","562","534"
"","","","rgb(40,124,142)","449","565","450"
"","","","rgb(39,128,142)","451","450","565"
"","","","rgb(42,120,142)","449","566","565"
"","","","rgb(40,125,142)","346","565","566"
"","","","rgb(39,126,142)","346","451","565"
"","","","rgb(45,112,142)","449","549","566"
"","","","rgb(44,114,142)","550","566","549"
"","","","rgb(40,125,142)","346","566","550"
"","","","rgb(58,84,140)","567","555","549"
"","","","rgb(51,99,141)","449","567","549"
"","","","rgb(68,58,131)","568","552","555"
"","","","rgb(64,70,136)","567","568","555"
"","","","rgb(72,38,119)","569","570","552"
"","","","rgb(72,38,119)","553","552","570"
"","","","rgb(71,46,124)","568","569","552"
"","","","rgb(72,32,113)","569","571","570"
"","","","rgb(72,32,113)","553","570","571"
"","","","rgb(72,24,106)","572","573","571"
"","","","rgb(72,27,109)","574","571","573"
"","","","rgb(72,28,110)","569","572","571"
"","","","rgb(72,31,112)","574","553","571"
"","","","rgb(72,24,106)","575","576","573"
"","","","rgb(72,27,109)","577","573","576"
"","","","rgb(72,23,105)","572","575","573"
"","","","rgb(72,28,110)","578","573","577"
"","","","rgb(72,28,110)","574","573","578"
"","","","rgb(72,32,113)","579","580","576"
"","","","rgb(72,32,113)","581","576","580"
"","","","rgb(72,28,110)","575","579","576"
"","","","rgb(72,28,110)","582","577","576"
"","","","rgb(72,31,112)","581","582","576"
"","","","rgb(72,38,119)","579","561","580"
"","","","rgb(72,38,119)","563","580","561"
"","","","rgb(72,35,116)","581","580","563"
"","","","rgb(68,58,131)","583","560","561"
"","","","rgb(71,46,124)","579","583","561"
"","","","rgb(58,84,140)","584","557","560"
"","","","rgb(64,70,136)","583","584","560"
"","","","rgb(45,112,142)","463","585","557"
"","","","rgb(44,114,142)","558","557","585"
"","","","rgb(51,99,141)","584","463","557"
"","","","rgb(42,120,142)","463","462","585"
"","","","rgb(41,123,142)","558","585","462"
"","","","rgb(36,134,142)","464","462","461"
"","","","rgb(40,125,142)","586","558","462"
"","","","rgb(37,131,142)","464","586","462"
"","","","rgb(53,95,141)","587","463","584"
"","","","rgb(48,105,142)","587","428","463"
"","","","rgb(66,65,134)","588","584","583"
"","","","rgb(62,76,138)","588","587","584"
"","","","rgb(72,41,121)","589","583","579"
"","","","rgb(70,48,126)","589","588","583"
"","","","rgb(72,24,106)","590","579","575"
"","","","rgb(72,28,110)","590","589","579"
"","","","rgb(71,19,101)","591","575","572"
"","","","rgb(71,16,99)","591","590","575"
"","","","rgb(72,24,106)","592","572","569"
"","","","rgb(71,16,99)","592","591","572"
"","","","rgb(72,41,121)","593","569","568"
"","","","rgb(72,28,110)","593","592","569"
"","","","rgb(66,65,134)","594","568","567"
"","","","rgb(70,48,126)","594","593","568"
"","","","rgb(53,95,141)","595","567","449"
"","","","rgb(62,76,138)","595","594","567"
"","","","rgb(48,105,142)","455","595","449"
"","","","rgb(48,105,142)","369","428","587"
"","","","rgb(62,74,137)","504","587","588"
"","","","rgb(53,94,141)","504","369","587"
"","","","rgb(71,47,125)","503","588","589"
"","","","rgb(66,63,133)","503","504","588"
"","","","rgb(72,24,106)","502","589","590"
"","","","rgb(72,36,117)","502","503","589"
"","","","rgb(70,11,94)","501","590","591"
"","","","rgb(71,16,99)","501","502","590"
"","","","rgb(70,8,92)","500","591","592"
"","","","rgb(69,5,89)","500","501","591"
"","","","rgb(71,19,101)","499","592","593"
"","","","rgb(70,7,90)","499","500","592"
"","","","rgb(72,38,119)","498","593","594"
"","","","rgb(72,22,104)","498","499","593"
"","","","rgb(66,64,134)","497","594","595"
"","","","rgb(71,45,123)","497","498","594"
"","","","rgb(53,94,141)","496","595","455"
"","","","rgb(62,73,137)","496","497","595"
"","","","rgb(49,104,142)","442","496","455"
"","","","rgb(39,126,142)","586","559","558"
"","","","rgb(72,36,117)","581","563","564"
"","","","rgb(72,33,115)","574","554","553"
"","","","rgb(39,127,142)","346","550","286"
"","","","rgb(31,154,138)","596","597","598"
"","","","rgb(32,164,134)","599","598","597"
"","","","rgb(32,146,140)","600","596","598"
"","","","rgb(31,162,135)","317","598","599"
"","","","rgb(31,148,140)","601","600","598"
"","","","rgb(30,155,138)","317","601","598"
"","","","rgb(33,145,140)","596","602","597"
"","","","rgb(31,152,139)","466","597","602"
"","","","rgb(32,164,134)","603","599","597"
"","","","rgb(32,164,134)","604","603","597"
"","","","rgb(32,164,134)","605","604","597"
"","","","rgb(32,164,134)","606","605","597"
"","","","rgb(31,162,135)","466","606","597"
"","","","rgb(36,135,142)","607","602","596"
"","","","rgb(32,146,140)","468","466","602"
"","","","rgb(34,139,141)","608","468","602"
"","","","rgb(36,135,142)","607","608","602"
"","","","rgb(36,135,142)","609","607","596"
"","","","rgb(36,135,142)","610","609","596"
"","","","rgb(36,135,142)","611","610","596"
"","","","rgb(36,135,142)","612","611","596"
"","","","rgb(36,135,142)","600","612","596"
"","","","rgb(32,164,134)","604","599","603"
"","","","rgb(33,165,133)","613","599","604"
"","","","rgb(31,162,135)","614","317","599"
"","","","rgb(33,165,133)","613","614","599"
"","","","rgb(32,164,134)","606","604","605"
"","","","rgb(32,164,134)","615","604","606"
"","","","rgb(33,165,133)","613","604","615"
"","","","rgb(31,162,135)","466","615","606"
"","","","rgb(32,163,134)","466","616","615"
"","","","rgb(33,166,133)","617","615","616"
"","","","rgb(33,166,133)","613","615","617"
"","","","rgb(33,165,133)","466","467","616"
"","","","rgb(34,168,132)","617","616","467"
"","","","rgb(37,172,130)","425","467","465"
"","","","rgb(36,170,131)","425","617","467"
"","","","rgb(35,136,142)","586","468","608"
"","","","rgb(35,138,141)","464","468","586"
"","","","rgb(37,133,142)","618","619","608"
"","","","rgb(38,130,142)","586","608","619"
"","","","rgb(36,134,142)","620","618","608"
"","","","rgb(36,135,142)","607","620","608"
"","","","rgb(37,131,142)","621","619","618"
"","","","rgb(38,130,142)","559","619","621"
"","","","rgb(39,128,142)","586","619","559"
"","","","rgb(37,133,142)","621","618","620"
"","","","rgb(36,135,142)","609","620","607"
"","","","rgb(36,134,142)","622","620","609"
"","","","rgb(37,133,142)","621","620","622"
"","","","rgb(36,134,142)","622","609","610"
"","","","rgb(36,135,142)","623","610","611"
"","","","rgb(36,134,142)","622","610","623"
"","","","rgb(36,135,142)","623","611","612"
"","","","rgb(36,135,142)","600","623","612"
"","","","rgb(36,134,142)","600","624","623"
"","","","rgb(37,133,142)","625","623","624"
"","","","rgb(37,133,142)","622","623","625"
"","","","rgb(37,133,142)","600","626","624"
"","","","rgb(37,131,142)","625","624","626"
"","","","rgb(35,136,142)","322","626","600"
"","","","rgb(39,128,142)","528","626","321"
"","","","rgb(37,133,142)","322","321","626"
"","","","rgb(38,130,142)","528","625","626"
"","","","rgb(33,142,141)","322","600","601"
"","","","rgb(31,148,140)","322","601","317"
"","","","rgb(33,165,133)","627","318","317"
"","","","rgb(32,163,134)","614","627","317"
"","","","rgb(34,168,132)","628","318","627"
"","","","rgb(36,170,131)","360","318","628"
"","","","rgb(37,172,130)","314","318","360"
"","","","rgb(33,166,133)","628","627","614"
"","","","rgb(33,166,133)","628","614","613"
"","","","rgb(66,65,134)","629","630","631"
"","","","rgb(68,59,132)","632","631","630"
"","","","rgb(68,59,132)","633","629","631"
"","","","rgb(71,47,125)","537","631","632"
"","","","rgb(71,47,125)","537","633","631"
"","","","rgb(66,65,134)","629","634","630"
"","","","rgb(69,53,129)","577","630","634"
"","","","rgb(69,55,129)","635","632","630"
"","","","rgb(69,55,129)","636","635","630"
"","","","rgb(69,55,129)","637","636","630"
"","","","rgb(69,55,129)","638","637","630"
"","","","rgb(71,47,125)","577","638","630"
"","","","rgb(67,61,132)","639","634","629"
"","","","rgb(71,47,125)","640","577","634"
"","","","rgb(69,55,129)","639","640","634"
"","","","rgb(69,55,129)","641","639","629"
"","","","rgb(69,55,129)","642","641","629"
"","","","rgb(69,55,129)","633","642","629"
"","","","rgb(71,46,124)","643","632","635"
"","","","rgb(72,40,120)","643","537","632"
"","","","rgb(71,47,125)","644","635","636"
"","","","rgb(71,45,123)","644","643","635"
"","","","rgb(71,47,125)","645","636","637"
"","","","rgb(71,45,123)","644","636","645"
"","","","rgb(71,46,124)","645","637","638"
"","","","rgb(72,40,120)","577","645","638"
"","","","rgb(72,36,117)","577","646","645"
"","","","rgb(72,38,119)","647","645","646"
"","","","rgb(72,40,120)","647","644","645"
"","","","rgb(72,32,113)","577","648","646"
"","","","rgb(72,36,117)","647","646","648"
"","","","rgb(72,29,111)","582","648","577"
"","","","rgb(72,32,113)","581","648","582"
"","","","rgb(72,35,116)","581","647","648"
"","","","rgb(72,32,113)","649","578","577"
"","","","rgb(72,36,117)","650","649","577"
"","","","rgb(72,40,120)","640","650","577"
"","","","rgb(72,36,117)","651","578","649"
"","","","rgb(72,35,116)","554","578","651"
"","","","rgb(72,32,113)","574","578","554"
"","","","rgb(72,38,119)","651","649","650"
"","","","rgb(71,44,122)","652","650","640"
"","","","rgb(72,40,120)","651","650","652"
"","","","rgb(70,48,126)","641","640","639"
"","","","rgb(71,47,125)","652","640","641"
"","","","rgb(70,48,126)","633","641","642"
"","","","rgb(71,46,124)","653","641","633"
"","","","rgb(71,45,123)","652","641","653"
"","","","rgb(72,40,120)","537","653","633"
"","","","rgb(72,36,117)","537","654","653"
"","","","rgb(72,38,119)","655","653","654"
"","","","rgb(72,40,120)","652","653","655"
"","","","rgb(72,32,113)","537","656","654"
"","","","rgb(72,36,117)","655","654","656"
"","","","rgb(72,29,111)","540","656","537"
"","","","rgb(72,32,113)","539","656","540"
"","","","rgb(72,35,116)","539","655","656"
"","","","rgb(72,32,113)","657","538","537"
"","","","rgb(72,36,117)","643","657","537"
"","","","rgb(72,36,117)","658","538","657"
"","","","rgb(72,35,116)","562","538","658"
"","","","rgb(72,32,113)","536","538","562"
"","","","rgb(72,38,119)","658","657","643"
"","","","rgb(72,40,120)","658","643","644"
"","","","rgb(33,145,140)","659","660","661"
"","","","rgb(36,135,142)","662","661","660"
"","","","rgb(31,152,139)","344","659","661"
"","","","rgb(36,135,142)","663","661","662"
"","","","rgb(32,146,140)","342","344","661"
"","","","rgb(34,139,141)","663","342","661"
"","","","rgb(31,154,138)","659","664","660"
"","","","rgb(33,145,140)","665","660","664"
"","","","rgb(36,135,142)","666","662","660"
"","","","rgb(36,135,142)","667","666","660"
"","","","rgb(36,135,142)","668","667","660"
"","","","rgb(36,135,142)","665","668","660"
"","","","rgb(32,164,134)","669","664","659"
"","","","rgb(32,146,140)","670","665","664"
"","","","rgb(31,148,140)","671","670","664"
"","","","rgb(30,155,138)","447","671","664"
"","","","rgb(31,162,135)","669","447","664"
"","","","rgb(32,164,134)","672","669","659"
"","","","rgb(32,164,134)","673","672","659"
"","","","rgb(32,164,134)","674","673","659"
"","","","rgb(32,164,134)","675","674","659"
"","","","rgb(31,162,135)","344","675","659"
"","","","rgb(36,135,142)","676","662","666"
"","","","rgb(36,135,142)","676","663","662"
"","","","rgb(36,134,142)","310","666","667"
"","","","rgb(36,134,142)","310","676","666"
"","","","rgb(36,135,142)","665","667","668"
"","","","rgb(36,135,142)","677","667","665"
"","","","rgb(36,134,142)","310","667","677"
"","","","rgb(36,135,142)","670","677","665"
"","","","rgb(36,134,142)","670","678","677"
